id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
41388,Vladimir Aleksandrovich Goncharov,M,39.0,167.0,59.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",
41388,Vladimir Aleksandrovich Goncharov,M,39.0,167.0,59.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",
41393,Nataliya Olegovna Goncharova-Obmochayeva,F,27.0,194.0,75.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,
41418,Gong Jinjie,F,29.0,165.0,65.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Sprint,
41418,Gong Jinjie,F,29.0,165.0,65.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Keirin,
41418,Gong Jinjie,F,29.0,165.0,65.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Sprint,Gold
41419,Gong Lei,M,33.0,185.0,88.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Heavyweight Dinghy,
41420,Gong Lijiao,F,27.0,175.0,105.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,
41425,Gong Xiangyu,F,19.0,186.0,72.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold
41442,Nadine Gonska,F,26.0,168.0,58.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,
41613,Melissa Ann Gonzalez,F,27.0,161.0,58.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
41686,Daniel Goodfellow,M,19.0,167.0,58.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Platform,Bronze
41701,Molly Goodman,F,23.0,183.0,80.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,
41839,Leon Goretzka,M,21.0,189.0,79.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Silver
41909,Katrina-Lee Gorry,F,23.0,154.0,54.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
41997,Teruya Goto,M,24.0,177.0,82.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
42000,"Matthew Anthony W. ""Matt"" Gotrel",M,27.0,195.0,95.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold
42054,Raiza Goulo Henrique,F,25.0,168.0,56.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",
42067,"Christopher John ""Chris"" Goulding",M,27.0,192.0,93.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
42117,Blake Govers,M,20.0,187.0,85.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
42133,Kazuhiro Goya,M,23.0,170.0,77.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,
42158,"Robert Karl ""Robbie"" Grabarz",M,28.0,191.0,81.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,
42192,Kate Grace,F,27.0,173.0,55.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,
42227,Marco Soffiatti Grael,M,27.0,181.0,82.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,
42228,Martine Soffiatti Grael,F,25.0,168.0,62.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Gold
42235,David Graf,M,27.0,191.0,91.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Heavyweight,
42240,Lisa Graf,F,23.0,183.0,69.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,
42250,Cyril Graff,M,35.0,170.0,64.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
42312,Katherine Jane Grainger,F,40.0,183.0,78.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Silver
42327,Mats Grambusch,M,23.0,177.0,74.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
42328,Tom Grambusch,M,20.0,185.0,85.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
42388,Lara Grangeon,F,24.0,173.0,60.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,
42388,Lara Grangeon,F,24.0,173.0,60.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Individual Medley,
42401,Sergey Yuryevich Grankin,M,31.0,195.0,96.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
42433,Rhys Grant,M,29.0,188.0,88.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,
42466,Camille Grassineau,F,25.0,165.0,58.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
42506,Laura Graves,F,29.0,173.0,55.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",
42506,Laura Graves,F,29.0,173.0,55.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
42517,Adeline Maria Gray,F,25.0,173.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",
42578,Jenia Grebennikov,M,25.0,188.0,85.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
42585,Mathieu Grbille,M,24.0,198.0,100.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
42591,Andrey Vladimirovich Grechin,M,28.0,199.0,99.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,
42591,Andrey Vladimirovich Grechin,M,28.0,199.0,99.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
42622,Draymond Jamal Green,M,26.0,200.0,104.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
42623,Ellia Green,F,23.0,172.0,75.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
42631,Jack Peter Green,M,24.0,193.0,78.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,
42729,Mateus Filipe Gregrio Machado,M,23.0,185.0,108.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Heavyweight,
42734,"Alexander John ""Alex"" Gregory",M,32.0,198.0,97.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Gold
42744,Ryan Gregson,M,26.0,184.0,73.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",
42804,"Catherine Rose ""Katie"" Greves (-Solesbury)",F,33.0,179.0,71.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
42814,Denis Belyanovich Gribanov,M,30.0,190.0,74.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,
42819,"Charles Maxwell ""Charlie"" Grice",M,22.0,182.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",
42849,Kelly Griffin,F,29.0,163.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
42887,Sam Griffiths,M,44.0,171.0,73.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
42887,Sam Griffiths,M,44.0,171.0,73.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
42924,Kirill Akopovich Grigoryan,M,24.0,179.0,88.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze
42961,Vanessa Grimberg,F,23.0,176.0,63.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
42994,Brittney Yevette Griner,F,25.0,203.0,94.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
43009,Anna Sergeyevna Grinyova,F,28.0,185.0,87.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze
43058,Helen Grobert,F,24.0,175.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",
43081,Sarah Brooke Groff-True,F,34.0,173.0,63.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,
43112,Anna-Lena Grnefeld,F,31.0,180.0,78.0,Germany-1,GER,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,
43131,Angus Groom,M,24.0,195.0,94.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,
43150,Marcus Gro,M,26.0,182.0,85.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
43150,Marcus Gro,M,26.0,182.0,85.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
43217,"Samuel ""Sam"" Groth",M,28.0,193.0,100.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,
43226,Howard Grotts,M,23.0,171.0,58.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",
43241,Madeline Groves,F,21.0,179.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,
43241,Madeline Groves,F,21.0,179.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,Silver
43241,Madeline Groves,F,21.0,179.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
43242,Nicola Groves,F,27.0,168.0,63.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,
43262,"Christian Eugene ""Chris"" Grube",M,31.0,194.0,72.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,
43288,Sandrine Gruda,F,29.0,193.0,83.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,
43300,Hans Gruhne,M,27.0,193.0,92.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold
43311,Gauthier Grumier,M,32.0,188.0,83.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",Bronze
43311,Gauthier Grumier,M,32.0,188.0,83.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Gold
43405,Selina Gschwandtner,F,22.0,166.0,64.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",
43412,Gu Bon-Gil,M,27.0,182.0,70.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",
43429,Gu Sung-Yun,M,22.0,195.0,82.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,
43430,Gu Xiao,F,23.0,174.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
43432,Gu Xuesong,M,23.0,178.0,76.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,
43432,Gu Xuesong,M,23.0,178.0,76.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,
43434,Gu Yasha,F,25.0,165.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
43470,Megan Guarnier,F,31.0,163.0,54.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",
43483,Gulnaz Radikovna Gubaydullina,F,24.0,164.0,51.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,
43485,Chelsea Lea Gubecka,F,17.0,162.0,62.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,
43497,"Christopher Luke ""Chris"" Guccione",M,31.0,200.0,92.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,
43535,Floria Guei,F,26.0,166.0,53.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,
43535,Floria Guei,F,26.0,166.0,53.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,
43564,Lina Gurin,F,25.0,175.0,64.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
43570,Evandro Motta Guerra,M,34.0,207.0,106.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
43684,Guilherme Augusto Guido,M,29.0,194.0,90.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,
43684,Guilherme Augusto Guido,M,29.0,194.0,90.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
43693,lodie Guiglion,F,26.0,166.0,63.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
43698,Michal Yves Robert Guigou,M,34.0,179.0,79.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
43740,Gustavo de Freitas Guimares,M,22.0,180.0,90.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
43746,Oswaldo dos Santos Guimares,M,26.0,183.0,90.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,
43786,Bora Gulari,M,40.0,180.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,
43807,Rabia Glec,F,22.0,175.0,62.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,
43808,Tahir Glec,M,23.0,191.0,82.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Welterweight,
43951,Guo Ailun,M,22.0,192.0,85.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
43963,Guo Jianli,M,28.0,178.0,73.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,
43968,Guo Li,F,23.0,167.0,54.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
43981,Guo Wenjun,F,32.0,168.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",
43999,Nareg Guregian,M,27.0,196.0,98.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,
44231,James George Guy,M,20.0,187.0,83.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,
44231,James George Guy,M,20.0,187.0,83.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,
44231,James George Guy,M,20.0,187.0,83.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
44231,James George Guy,M,20.0,187.0,83.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,
44231,James George Guy,M,20.0,187.0,83.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
44239,Astrid Murielle Guyart,F,33.0,174.0,59.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",
44249,Sarah Guyot,F,25.0,176.0,69.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",
44313,Gwak Dong-Han,M,24.0,183.0,90.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,Bronze
44327,Gwon Han-Na,F,26.0,173.0,65.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,
44418,Ha Jae-Min,M,27.0,186.0,83.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,
44479,Francis Townley Haas,M,19.0,196.0,84.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,
44479,Francis Townley Haas,M,19.0,196.0,84.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
44489,Rebekka Haase,F,23.0,170.0,58.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,
44489,Rebekka Haase,F,23.0,170.0,58.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,
44548,Clo Hache,F,18.0,171.0,62.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
44559,Austin Hack,M,24.0,203.0,100.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,
44566,Marcel Hacker,M,39.0,196.0,101.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,
44590,Henrique Haddad,M,29.0,165.0,63.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,
44633,Katharina Haecker,F,24.0,172.0,63.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,
44638,Annie Haeger,F,26.0,168.0,58.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,
44667,Kai Hfner,M,27.0,192.0,95.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
44679,Ryunosuke Haga,M,25.0,186.0,100.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,Bronze
44681,Alexandra Hagan,F,25.0,180.0,76.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,
44745,Kosuke Hagino,M,21.0,177.0,71.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,
44745,Kosuke Hagino,M,21.0,177.0,71.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
44745,Kosuke Hagino,M,21.0,177.0,71.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,Silver
44745,Kosuke Hagino,M,21.0,177.0,71.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,Gold
44789,Lisa Hahn-Altenburg,F,26.0,155.0,58.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
44794,Anna Hahner,F,26.0,165.0,48.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,
44795,Lisa Hahner,F,26.0,167.0,50.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,
44914,Aika Hakoyama,F,25.0,176.0,65.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
44993,Arman Hall,M,22.0,183.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
45014,Jessica Hall,F,24.0,183.0,75.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,
45022,Linden Hall,F,25.0,167.0,51.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",
45026,Marielle Hall,F,24.0,160.0,51.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",
45098,"Benjamin ""Ben"" Hallock",M,18.0,199.0,108.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
45133,"Francesca Jean ""Fran"" Halsall",F,26.0,172.0,64.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
45133,"Francesca Jean ""Fran"" Halsall",F,26.0,172.0,64.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
45138,Laurence Halsted,M,32.0,185.0,85.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",
45138,Laurence Halsted,M,32.0,185.0,85.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",
45164,Ham Sang-Myeong,M,20.0,168.0,56.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,
45173,Mayu Hamada,F,22.0,174.0,57.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,
45219,Fabian Hambchen,M,28.0,164.0,62.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,
45219,Fabian Hambchen,M,28.0,164.0,62.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,
45219,Fabian Hambchen,M,28.0,164.0,62.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
45332,Sarah Kathryn Hammer (-Sparks),F,32.0,171.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Silver
45332,Sarah Kathryn Hammer (-Sparks),F,32.0,171.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Omnium,Silver
45348,Bianca Maree Hammett,F,25.0,173.0,55.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,
45392,Kheira Hamraoui,F,26.0,179.0,66.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
45439,Han Hye-Ryeong,F,30.0,163.0,56.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
